id,key,value,type 
135896485,highway,residential,regular
135977728,highway,residential,regular
136099935,name,Leaf Tree Avenue,regular
136099935,source,Tiger;Bing,regular
136099935,highway,residential,regular
136101124,name,Via Mezza Luna Court,regular
136101124,source,Tiger;Bing,regular
136101124,highway,residential,regular
136105912,natural,water,regular
136111676,access,private,regular
136111676,highway,track,regular
136121112,sport,basketball,regular
136121112,leisure,pitch,regular
136126143,access,private,regular
136126143,tunnel,yes,regular
136126143,highway,track,regular
136129859,landuse,residential,regular
136194699,natural,water,regular
136200865,access,private,regular
136200865,highway,track,regular
136202935,building,yes,regular
136213232,highway,service,regular
136222455,review,no,regular
136222455,source,Bing,regular
136222455,highway,service,regular
136326712,access,private,regular
136326712,highway,track,regular
136332938,landuse,residential,regular
136354976,natural,water,regular
136371383,highway,footway,regular
136372375,name,North Green Valley Parkway,regular
136372375,layer,1,regular
136372375,bridge,yes,regular
136372375,oneway,yes,regular
136372375,source,Bing,regular
136372375,highway,tertiary,regular
136372375,name,TIGER,source
136520112,height,70,regular
136520112,min_height,20,regular
136520112,shape,flat,roof
136520112,colour,white,roof
136520112,part,yes,building
136520112,colour,black,building
136520112,material,glass,building
136536968,highway,residential,regular
136538116,access,private,regular
136538116,highway,track,regular
136541501,access,private,regular
136541501,highway,track,regular
136543887,golf,hole,regular
136543887,landuse,grass,regular
137276796,amenity,parking,regular
138534409,foot,designated,regular
138534409,review,no,regular
138534409,source,Bing,regular
138534409,bicycle,yes,regular
138534409,highway,path,regular
138534409,segregated,no,regular
138534441,foot,designated,regular
138534441,review,no,regular
138534441,source,Bing,regular
138534441,bicycle,yes,regular
138534441,highway,path,regular
138534441,segregated,no,regular
138534473,name,Dundee Green Street,regular
138534473,oneway,yes,regular
138534473,source,Bing,regular
138534473,highway,residential,regular
138534506,review,no,regular
138534506,source,Bing,regular
138534506,highway,service,regular
138534506,service,parking_aisle,regular
138534538,foot,designated,regular
138534538,review,no,regular
138534538,source,Bing,regular
138534538,bicycle,yes,regular
138534538,highway,path,regular
138534538,segregated,no,regular
138534565,sport,tennis,regular
138534565,review,no,regular
138534565,source,Bing,regular
138534565,leisure,pitch,regular
138555068,name,Grande Arch Street,regular
138555068,review,no,regular
138555068,source,Bing,regular
138555068,highway,residential,regular
138555090,name,Luberon Drive,regular
138555090,review,no,regular
138555090,source,Bing,regular
138555090,highway,residential,regular
138559541,name,Calanques Terrace,regular
138559541,review,no,regular
138559541,source,Bing,regular
138559541,highway,residential,regular
138559587,name,Mon Ami Place,regular
138559587,oneway,yes,regular
138559587,review,no,regular
138559587,source,Bing,regular
138559587,highway,residential,regular
138646281,highway,secondary,regular
138646281,name,Sunset Road,regular
138646281,source,Yahoo image; TIGER,regular
138648550,name,Mesa Park Drive,regular
138648550,oneway,yes,regular
138648550,highway,tertiary,regular
138656262,name,West Wigwam Avenue,regular
138656262,highway,unclassified,regular
138656262,cfcc,A41,tiger
138656262,county,"Clark, NV",tiger
138656262,reviewed,no,tiger
138656262,name_base,Wigwam,tiger
138656262,name_type,Ave,tiger
138656262,name_direction_prefix,W,tiger
138658615,name,West Serene Avenue,regular
138658615,highway,residential,regular
138658615,cfcc,A41,tiger
138658615,county,"Clark, NV",tiger
138658615,reviewed,no,tiger
138658615,name_base,Serene,tiger
138658615,name_type,Ave,tiger
138658615,name_direction_prefix,W,tiger
138669699,name,West Agate Avenue,regular
138669699,highway,residential,regular
138669699,cfcc,A41,tiger
138669699,county,"Clark, NV",tiger
138669699,reviewed,no,tiger
138669699,name_base,Agate,tiger
138669699,name_type,Ave,tiger
138669699,name_direction_prefix,W,tiger
140968984,highway,service,regular
140968984,service,parking_aisle,regular
140968984,surface,gravel,regular
142419849,name,Shifting Breeze Avenue,regular
142419849,source,Bing;Tiger 2012,regular
142419849,highway,residential,regular
142419871,name,Abilene Gold Court,regular
142419871,source,Bing;Tiger 2012,regular
142419871,highway,residential,regular
142419897,name,Novat Street,regular
142419897,oneway,yes,regular
142419897,source,Bing;Tiger 2012,regular
142419897,highway,residential,regular
142520689,highway,service,regular
142520709,man_made,pier,regular
142743090,review,no,regular
142743090,source,Bing,regular
142743090,highway,service,regular
142743090,service,parking_aisle,regular
142743090,surface,paved,regular
142743130,name,Red Valley Avenue,regular
142743130,review,no,regular
142743130,source,Bing,regular
142743130,highway,residential,regular
142748153,name,Central Falls Court,regular
142748153,oneway,yes,regular
142748153,review,no,regular
142748153,source,Bing,regular
142748153,highway,residential,regular
142748174,name,Pepperell Avenue,regular
142748174,review,no,regular
142748174,source,Bing,regular
142748174,highway,residential,regular
142748194,name,Chester Heights Court,regular
142748194,review,no,regular
142748194,source,Bing,regular
142748194,highway,residential,regular
142865740,name,Jada Drive,regular
142865740,review,no,regular
142865740,source,Bing,regular
142865740,highway,residential,regular
142865762,name,Solar Corona Lane,regular
142865762,review,no,regular
142865762,source,Bing,regular
142865762,highway,residential,regular
142867816,name,Cosmic Dust Street,regular
142867816,source,Bing,regular
142867816,highway,residential,regular
142891099,landuse,forest,regular
142899198,name,XS Nightclub,regular
142899198,amenity,bar,regular
142899198,tourism,attraction,regular
142899198,website,wynnlasvegas.com,regular
142899198,building,commercial,regular
143104881,amenity,parking,regular
143173737,name,Graigton Drive,regular
143173737,review,no,regular
143173737,source,Bing,regular
143173737,highway,residential,regular
143173769,name,Crookston Way,regular
143173769,oneway,yes,regular
143173769,source,Bing,regular
143173769,highway,residential,regular
143176295,name,Dewar Highland Street,regular
143176295,source,Bing,regular
143176295,highway,residential,regular
143176315,name,Baird Street,regular
143176315,oneway,yes,regular
143176315,review,no,regular
143176315,source,Bing,regular
143176315,highway,residential,regular
143176336,foot,designated,regular
143176336,review,no,regular
143176336,source,Bing,regular
143176336,bicycle,designated,regular
143176336,highway,path,regular
143176336,segregated,no,regular
143179408,name,Romanesque Art Avenue,regular
143179408,review,no,regular
143179408,source,Bing,regular
143179408,highway,residential,regular
143179428,review,no,regular
143179428,source,Bing,regular
143179428,highway,residential,regular
143179448,name,Lehman Cave Court,regular
143179448,source,Bing;Tiger2012,regular
143179448,highway,residential,regular
143179469,review,no,regular
143179469,source,Bing,regular
143179469,highway,residential,regular
143179489,review,no,regular
143179489,source,Bing,regular
143179489,highway,residential,regular
143345830,review,no,regular
143345830,source,Bing,regular
143345830,footway,sidewalk,regular
143345830,highway,footway,regular
143345894,review,no,regular
143345894,source,Bing,regular
143345894,footway,sidewalk,regular
143345894,highway,footway,regular
143354743,review,no,regular
143354743,source,Bing,regular
143354743,footway,sidewalk,regular
143354743,highway,footway,regular
143354769,review,no,regular
143354769,source,Bing,regular
143354769,footway,sidewalk,regular
143354769,highway,footway,regular
143366197,foot,designated,regular
143366197,review,no,regular
143366197,source,Bing,regular
143366197,bicycle,yes,regular
143366197,highway,path,regular
143366197,segregated,no,regular
143366218,review,no,regular
143366218,source,Bing,regular
143366218,footway,sidewalk,regular
143366218,highway,footway,regular
143366240,review,no,regular
143366240,source,Bing,regular
143366240,footway,sidewalk,regular
143366240,highway,footway,regular
143366263,review,no,regular
143366263,source,Bing,regular
143366263,footway,sidewalk,regular
143366263,highway,footway,regular
143369179,foot,designated,regular
143369179,review,no,regular
143369179,source,Bing,regular
143369179,highway,path,regular
143369237,foot,designated,regular
143369237,review,no,regular
143369237,source,Bing,regular
143369237,bicycle,yes,regular
143369237,highway,path,regular
143369237,segregated,no,regular
143380992,name,Laying Up Court,regular
143380992,highway,residential,regular
143380992,mtfcc,S1400,tiger
143380992,name_base,Laying Up,tiger
143380992,name_full,Laying Up Ct,tiger
143380992,name_type,Ct,tiger
143382941,name,Even Par Drive,regular
143382941,highway,residential,regular
143382941,tlid,612991437:612991410,tiger
143382941,mtfcc,S1400,tiger
143382941,source,tiger_import_jan_v0.5_20111229,tiger
143382941,name_base,Even Par,tiger
143382941,name_full,Even Par Dr,tiger
143382941,name_type,Dr,tiger
143383440,name,Crooked Putter Drive,regular
143383440,highway,residential,regular
143383440,mtfcc,S1400,tiger
143383440,name_base,Crooked Putter,tiger
143383440,name_full,Crooked Putter Dr,tiger
143383440,name_type,Dr,tiger
143511700,name,Grand Cerritos Avenue,regular
143511700,name_1,East Grand Cerritos Avenue,regular
143511700,highway,residential,regular
143511700,mtfcc,S1400,tiger
143511700,name_base,Grand Cerritos,tiger
143511700,name_full,E Grand Cerritos Ave,tiger
143511700,name_type,Ave,tiger
143511752,name,South Timber Stand Street,regular
143511752,name_1,Timber Stand Street,regular
143511752,highway,residential,regular
143511752,mtfcc,S1400,tiger
143511752,name_base,Timber Stand,tiger
143511752,name_full,S Timber Stand St,tiger
143511752,name_type,St,tiger
143513605,name,Blue Rosalie Place,regular
143513605,name_1,East Blue Rosalie Place,regular
143513605,highway,residential,regular
143513605,tlid,612692358:612693251,tiger
143513605,mtfcc,S1400,tiger
143513605,source,tiger_import_jan_v0.5_20111230,tiger
143513605,name_base,Blue Rosalie,tiger
143513605,name_full,E Blue Rosalie Pl,tiger
143513605,name_type,Pl,tiger
143513649,name,East Levi Street,regular
143513649,highway,residential,regular
143513649,mtfcc,S1400,tiger
143513649,name_base,Levi,tiger
143513649,name_full,E Levi St,tiger
143513649,name_type,St,tiger
143513703,name,Sheerwater Avenue,regular
143513703,name_1,East Sheerwater Avenue,regular
143513703,highway,residential,regular
143513703,tlid,612698466,tiger
143513703,mtfcc,S1400,tiger
143513703,source,tiger_import_jan_v0.5_20111230,tiger
143513703,name_base,Sheerwater,tiger
143513703,name_full,E Sheerwater Ave,tiger
143513703,name_type,Ave,tiger
143513757,name,South Arcadia Sunrise Drive,regular
143513757,name_1,Arcadia Sunrise Drive,regular
143513757,highway,residential,regular
143513757,mtfcc,S1400,tiger
143513757,name_base,Arcadia Sunrise,tiger
143513757,name_full,S Arcadia Sunrise Dr,tiger
143513757,name_type,Dr,tiger
143513817,highway,unclassified,regular
143513817,tlid,626694092,tiger
143513817,mtfcc,S1400,tiger
143513817,source,tiger_import_jan_v0.5_20111230,tiger
143516507,name,East Liberty Heights Avenue,regular
143516507,highway,residential,regular
143516507,tlid,624658295,tiger
143516507,mtfcc,S1400,tiger
143516507,source,tiger_import_jan_v0.5_20111230,tiger
143516507,name_base,Liberty Heights,tiger
143516507,name_full,E Liberty Heights Ave,tiger
143516507,name_type,Ave,tiger
143516532,name,Siddall Avenue,regular
143516532,name_1,East Siddall Avenue,regular
143516532,highway,residential,regular
143516532,tlid,612992522,tiger
143516532,mtfcc,S1400,tiger
143516532,source,tiger_import_jan_v0.5_20111230,tiger
143516532,name_base,Siddall,tiger
143516532,name_full,E Siddall Ave,tiger
143516532,name_type,Ave,tiger
143516553,name,South Via Scula,regular
143516553,highway,residential,regular
143516553,tlid,624658507,tiger
143516553,mtfcc,S1400,tiger
143516553,source,tiger_import_jan_v0.5_20111230,tiger
143516553,name_base,Scula,tiger
143516553,name_full,S Via Scula,tiger
143516553,zip_right,89052,tiger
143518033,name,Adams Chase Street,regular
143518033,name_1,South Adams Chase Street,regular
143518033,highway,residential,regular
143518033,mtfcc,S1400,tiger
143518033,name_base,Adams Chase,tiger
143518033,name_full,S Adams Chase St,tiger
143518033,name_type,St,tiger
143518060,name,East Jasmine Grove Way,regular
143518060,name_1,Jasmine Grove Way,regular
143518060,highway,residential,regular
143518060,tlid,612987930,tiger
143518060,mtfcc,S1400,tiger
143518060,source,tiger_import_jan_v0.5_20111230,tiger
143518060,name_base,Jasmine Grove,tiger
143518060,name_full,E Jasmine Grove Way,tiger
143518060,name_type,Way,tiger
143518098,name,East Tillman Falls Avenue,regular
143518098,highway,residential,regular
143518098,tlid,624791982,tiger
143518098,mtfcc,S1400,tiger
143518098,source,tiger_import_jan_v0.5_20111230,tiger
143518098,name_base,Tillman Falls,tiger
143518098,name_full,E Tillman Falls Ave,tiger
143518098,name_type,Ave,tiger
143518127,name,Montana Mountain Street,regular
143518127,name_1,South Montana Mountain Street,regular
143518127,highway,residential,regular
143518127,mtfcc,S1400,tiger
143518127,name_base,Montana Mountain,tiger
143518127,name_full,S Montana Mountain St,tiger
143518127,name_type,St,tiger
143518156,name,South Cherry Brook Street,regular
143518156,highway,residential,regular
143518156,tlid,624792334:624792337,tiger
143518156,mtfcc,S1400,tiger
143518156,source,tiger_import_jan_v0.5_20111230,tiger
143518156,name_base,Cherry Brook,tiger
143518156,name_full,S Cherry Brook St,tiger
143518156,name_type,St,tiger
143518199,name,Spansih Sky Avenue,regular
143518199,highway,residential,regular
143518199,tlid,624792395,tiger
143518199,mtfcc,S1400,tiger
143518199,source,tiger_import_jan_v0.5_20111230,tiger
143518199,name_base,Spansih Sky,tiger
143518199,name_full,Spansih Sky Ave,tiger
143518199,name_type,Ave,tiger
143518199,zip_right,89183,tiger
143518235,highway,unclassified,regular
143518235,tlid,624993296,tiger
143518235,mtfcc,S1400,tiger
143518235,source,tiger_import_jan_v0.5_20111230,tiger
143520429,name,East Cortez Bank Way,regular
143520429,highway,residential,regular
143520429,tlid,624287045:624287046,tiger
143520429,mtfcc,S1400,tiger
143520429,source,tiger_import_jan_v0.5_20111230,tiger
143520429,name_base,Cortez Bank,tiger
143520429,name_full,E Cortez Bank Way,tiger
143520429,name_type,Way,tiger
143520429,zip_right,89183,tiger
143520548,name,Edwardian Street,regular
143520548,highway,residential,regular
143520548,mtfcc,S1400,tiger
143520548,name_base,Edwardian,tiger
143520548,name_full,Edwardian St,tiger
143520548,name_type,St,tiger
143520902,name,Osterville Street,regular
143520902,highway,residential,regular
143520902,mtfcc,S1400,tiger
143520902,name_base,Osterville,tiger
143520902,name_full,Osterville St,tiger
143520902,name_type,St,tiger
143523102,name,South Bethel Mill Street;Bethel Mill Street,regular
143523102,name_1,Bethel Mill Street,regular
143523102,highway,residential,regular
143523102,mtfcc,S1400,tiger
143523102,name_base,Bethel Mill,tiger
143523102,name_full,Bethel Mill St:S Bethel Mill St,tiger
143523102,name_type,St,tiger
143523126,name,Ledroit Street,regular
143523126,name_1,South Ledroit Street,regular
143523126,highway,residential,regular
143523126,mtfcc,S1400,tiger
143523126,name_base,Ledroit,tiger
143523126,name_full,S Ledroit St,tiger
143523126,name_type,St,tiger
143523151,name,Tranquil Breeze Street,regular
143523151,name_1,South Tranquil Breeze Street,regular
143523151,highway,residential,regular
143523151,mtfcc,S1400,tiger
143523151,name_base,Tranquil Breeze,tiger
143523151,name_full,S Tranquil Breeze St,tiger
143523151,name_type,St,tiger
143523258,name,Spruce Pine Court,regular
143523258,highway,residential,regular
143523258,tlid,612987334,tiger
143523258,mtfcc,S1400,tiger
143523258,source,tiger_import_jan_v0.5_20111230,tiger
143523258,name_base,Spruce Pine,tiger
143523258,name_full,Spruce Pine Ct,tiger
143523258,name_type,Ct,tiger
143523258,zip_right,89123,tiger
143690117,source,Bing,regular
143690117,building,yes,regular
143691468,source,Bing,regular
143691468,building,yes,regular
143873739,amenity,parking,regular
143873739,parking,surface,regular
143931653,foot,designated,regular
143931653,review,no,regular
143931653,source,Bing,regular
143931653,bicycle,yes,regular
143931653,highway,path,regular
143931653,segregated,no,regular
143931673,review,no,regular
143931673,source,Bing,regular
143931673,footway,sidewalk,regular
143931673,highway,footway,regular
143931694,review,no,regular
143931694,source,Bing,regular
143931694,footway,sidewalk,regular
143931694,highway,footway,regular
143931718,review,no,regular
143931718,source,Bing,regular
143931718,amenity,parking,regular
143931718,parking,surface,regular
143942354,review,no,regular
143942354,source,Bing,regular
143942354,footway,sidewalk,regular
143942354,highway,footway,regular
143942382,review,no,regular
143942382,source,Bing,regular
143942382,footway,sidewalk,regular
143942382,highway,footway,regular
143944388,review,no,regular
143944388,source,Bing,regular
143944388,footway,sidewalk,regular
143944388,highway,footway,regular
143944411,review,no,regular
143944411,source,Bing,regular
143944411,footway,sidewalk,regular
143944411,highway,footway,regular
144183836,foot,designated,regular
144183836,review,no,regular
144183836,source,Bing,regular
144183836,bicycle,yes,regular
144183836,highway,path,regular
144183836,segregated,no,regular
144183861,review,no,regular
144183861,source,Bing,regular
144183861,footway,sidewalk,regular
144183861,highway,footway,regular
144183882,review,no,regular
144183882,source,Bing,regular
144183882,amenity,parking,regular
144183882,disabled,yes,capacity
144191991,review,no,regular
144191991,source,Bing,regular
144191991,footway,sidewalk,regular
144191991,highway,footway,regular
144195641,access,private,regular
144195641,review,no,regular
144195641,source,Bing,regular
144195641,highway,track,regular
144199256,access,private,regular
144199256,review,no,regular
144199256,source,Bing,regular
144199256,highway,track,regular
144315298,ele,388,regular
144315298,name,Moapa Valley High School,regular
144315298,amenity,school,regular
144315298,edited,03/13/2006,gnis
144315298,created,06/01/1991,gnis
144315298,state_id,32,gnis
144315298,county_id,003,gnis
144315298,feature_id,855088,gnis
144358107,golf,tee,regular
144358107,review,no,regular
144358107,source,Bing,regular
144358107,landuse,grass,regular
144358127,golf,tee,regular
144358127,review,no,regular
144358127,source,Bing,regular
144358127,landuse,grass,regular
144358147,golf,tee,regular
144358147,review,no,regular
144358147,source,Bing,regular
144358147,landuse,grass,regular
144358168,golf,tee,regular
144358168,review,no,regular
144358168,source,Bing,regular
144358168,landuse,grass,regular
144358189,golf,tee,regular
144358189,review,no,regular
144358189,source,Bing,regular
144358189,landuse,grass,regular
144358226,golf,green,regular
144358226,review,no,regular
144358226,source,Bing,regular
144358226,landuse,grass,regular
144358257,golf,tee,regular
144358257,review,no,regular
144358257,source,Bing,regular
144358257,landuse,grass,regular
144361284,oneway,yes,regular
144361284,review,no,regular
144361284,source,Bing,regular
144361284,highway,service,regular
144361284,service,driveway,regular
144361355,golf,tee,regular
144361355,review,no,regular
144361355,source,Bing,regular
144361355,landuse,grass,regular
144361425,golf,tee,regular
144361425,review,no,regular
144361425,source,Bing,regular
144361425,landuse,grass,regular
144361450,golf,tee,regular
144361450,review,no,regular
144361450,source,Bing,regular
144361450,landuse,grass,regular
144361507,golf,tee,regular
144361507,review,no,regular
144361507,source,Bing,regular
144361507,landuse,grass,regular
144361586,golf,tee,regular
144361586,review,no,regular
144361586,source,Bing,regular
144361586,landuse,grass,regular
144452591,building,yes,regular
144460687,oneway,yes,regular
144460687,highway,service,regular
144947887,review,no,regular
144947887,source,Bing,regular
144947887,footway,sidewalk,regular
144947887,highway,footway,regular
144953531,review,no,regular
144953531,source,Bing,regular
144953531,footway,sidewalk,regular
144953531,highway,footway,regular
144953551,review,no,regular
144953551,source,Bing,regular
144953551,footway,sidewalk,regular
144953551,highway,footway,regular
144967239,review,no,regular
144967239,source,Bing,regular
144967239,footway,sidewalk,regular
144967239,highway,footway,regular
144967296,review,no,regular
144967296,source,Bing,regular
144967296,footway,sidewalk,regular
144967296,highway,footway,regular
144967323,review,no,regular
144967323,source,Bing,regular
144967323,footway,sidewalk,regular
144967323,highway,footway,regular
144967351,golf,fairway,regular
144967351,review,no,regular
144967351,source,Bing,regular
144967351,landuse,grass,regular
144967373,golf,bunker,regular
144967373,review,no,regular
144967373,source,Bing,regular
144967373,natural,sand,regular
144967393,golf,bunker,regular
144967393,review,no,regular
144967393,source,Bing,regular
144967393,natural,sand,regular
144971229,oneway,yes,regular
144971229,review,no,regular
144971229,source,Bing,regular
144971229,highway,service,regular
144971229,service,driveway,regular
144973575,review,no,regular
144973575,source,Bing,regular
144973575,highway,service,regular
144973575,service,parking_aisle,regular
145028140,name,Jim Haworth Court,regular
145028140,highway,residential,regular
145036942,name,April Rose Drive,regular
145036942,highway,residential,regular
145149423,oneway,yes,regular
145149423,highway,motorway_link,regular
145149423,destination,North 5th Street,regular
145160068,name,Midnight Falls Avenue,regular
145160068,oneway,yes,regular
145160068,highway,residential,regular
145182529,name,Summerlin Parkway,regular
145182529,lanes,2,regular
145182529,layer,1,regular
145182529,bridge,yes,regular
145182529,oneway,yes,regular
145182529,highway,trunk,regular
145182529,maxspeed,45 mph,regular
145182529,cfcc,A15,tiger
145182529,county,"Clark, NV",tiger
145182529,reviewed,no,tiger
145182529,name_base,Summerlin,tiger
145182529,name_type,Pky,tiger
145182529,name_base_1,Summerlin,tiger
145182529,name_type_1,Pky,tiger
145182529,name_direction_prefix_1,E,tiger
145182571,layer,1,regular
145182571,bridge,yes,regular
145182571,oneway,yes,regular
145182571,highway,motorway_link,regular
145182601,landuse,retail,regular
145224107,golf,bunker,regular
145224107,review,no,regular
145224107,source,Bing,regular
145224107,natural,sand,regular
145224436,golf,bunker,regular
145224436,review,no,regular
145224436,source,Bing,regular
145224436,natural,sand,regular
145226087,golf,fairway,regular
145226087,review,no,regular
145226087,source,Bing,regular
145226087,landuse,grass,regular
145226107,golf,bunker,regular
145226107,review,no,regular
145226107,source,Bing,regular
145226107,natural,sand,regular
145226127,golf,bunker,regular
145226127,review,no,regular
145226127,source,Bing,regular
145226127,natural,sand,regular
145226149,golf,bunker,regular
145226149,review,no,regular
145226149,source,Bing,regular
145226149,natural,sand,regular
145228621,review,no,regular
145228621,source,Bing,regular
145228621,footway,sidewalk,regular
145228621,highway,footway,regular
145228641,review,no,regular
145228641,source,Bing,regular
145228641,amenity,parking,regular
145228641,disabled,yes,capacity
145243933,review,no,regular
145243933,source,Bing,regular
145243933,footway,sidewalk,regular
145243933,highway,footway,regular
145313146,name,West Old Coach Circle,regular
145313146,highway,residential,regular
145383877,review,no,regular
145383877,source,Bing,regular
145383877,footway,sidewalk,regular
145383877,highway,footway,regular
145383957,name,Hayden Creek Terrace,regular
145383957,oneway,yes,regular
145383957,source,Bing;Tiger2012,regular
145383957,highway,residential,regular
145388154,review,no,regular
145388154,source,Bing,regular
145388154,footway,crossing,regular
145388154,highway,footway,regular
145388176,foot,yes,regular
145388176,review,no,regular
145388176,source,Bing,regular
145388176,bicycle,yes,regular
145388176,highway,path,regular
145388202,foot,yes,regular
145388202,review,no,regular
145388202,source,Bing,regular
145388202,bicycle,yes,regular
145388202,highway,path,regular
145388222,foot,yes,regular
145388222,review,no,regular
145388222,source,Bing,regular
145388222,bicycle,yes,regular
145388222,highway,path,regular
145388242,review,no,regular
145388242,source,Bing,regular
145388242,footway,sidewalk,regular
145388242,highway,footway,regular
145397943,foot,yes,regular
145397943,review,no,regular
145397943,source,Bing,regular
145397943,bicycle,yes,regular
145397943,highway,path,regular
145397974,foot,yes,regular
145397974,review,no,regular
145397974,source,Bing,regular
145397974,bicycle,yes,regular
145397974,highway,path,regular
145397994,foot,yes,regular
145397994,review,no,regular
145397994,source,Bing,regular
145397994,bicycle,yes,regular
145397994,highway,path,regular
145398015,foot,yes,regular
145398015,review,no,regular
145398015,source,Bing,regular
145398015,bicycle,yes,regular
145398015,highway,path,regular
145398036,review,no,regular
145398036,source,Bing,regular
145398036,footway,sidewalk,regular
145398036,highway,footway,regular
145398059,review,no,regular
145398059,source,Bing,regular
145398059,amenity,parking,regular
145398059,capacity,11,regular
145398059,disabled,2,capacity
145403816,name,Whispering Ridge Court,regular
145403816,highway,residential,regular
145403816,cfcc,A41,tiger
145403816,tlid,201988048:202002161,tiger
145403816,county,"Clark, NV",tiger
145403816,source,tiger_import_dch_v0.6_20070813,tiger
145403816,reviewed,no,tiger
145403816,name_base,Whispering Ridge,tiger
145403816,name_type,Ct,tiger
145403816,separated,no,tiger
145488685,gauge,1435,regular
145488685,railway,rail,regular
145488685,service,spur,regular
145488685,electrified,no,regular
145488705,man_made,storage_tank,regular
145659843,name,South Las Vegas Boulevard,regular
145659843,oneway,yes,regular
145659843,source,Bing;survey,regular
145659843,highway,secondary,regular
145659843,loc_name,Las Vegas Boulevard South,regular
145693662,name,Velicata Court,regular
145693662,highway,residential,regular
145704853,name,Shelby Gene Court,regular
145704853,source,Tiger;Bing,regular
145704853,highway,residential,regular
145803231,name,South New Utrecht Street,regular
145803231,highway,residential,regular
145921168,name,White Rock Peak Street,regular
145921168,source,Tiger;Bing,regular
145921168,highway,residential,regular
145935016,name,Vista Waters Lane,regular
145935016,source,Tiger;Bing,regular
145935016,highway,residential,regular
145952908,name,Donde Avenue,regular
145952908,highway,residential,regular
146076071,name,Garza Street,regular
146076071,highway,residential,regular
146076071,cfcc,A41,tiger
146076071,county,"Clark, NV",tiger
146076071,reviewed,no,tiger
146076071,name_base,Garza,tiger
146076071,name_type,St,tiger
146090922,name,West Sierra Medina Avenue,regular
146090922,source,Tiger;Bing,regular
146090922,highway,residential,regular
146100687,name,South Pipestone Street,regular
146100687,source,Tiger;Bing,regular
146100687,highway,residential,regular
146152932,name,Tarrant City Street,regular
146152932,highway,residential,regular
146152932,cfcc,A41,tiger
146152932,county,"Clark, NV",tiger
146152932,reviewed,no,tiger
146152932,name_base,Tarrant City,tiger
146152932,name_type,St,tiger
146153027,review,no,regular
146153027,source,Bing,regular
146153027,footway,sidewalk,regular
146153027,highway,footway,regular
146158827,review,no,regular
146158827,source,Bing,regular
146158827,footway,sidewalk,regular
146158827,highway,footway,regular
146164173,name,Peoria Avenue,regular
146164173,highway,residential,regular
146164173,cfcc,A41,tiger
146164173,county,"Clark, NV",tiger
146164173,reviewed,no,tiger
146164173,name_base,Peoria,tiger
146164173,name_type,Ave,tiger
146164207,review,no,regular
146164207,source,Bing,regular
146164207,footway,sidewalk,regular
146164207,highway,footway,regular
146164241,review,no,regular
146164241,source,Bing,regular
146164241,footway,sidewalk,regular
146164241,highway,footway,regular
146174996,review,no,regular
146174996,source,Bing,regular
146174996,landuse,grass,regular
146181022,name,Galleria Street,regular
146181022,layer,1,regular
146181022,bridge,yes,regular
146181022,oneway,yes,regular
146181022,source,Tiger;Bing,regular
146181022,highway,tertiary,regular
146182923,name,Via Ripagrande Avenue,regular
146182923,source,Tiger;Bing,regular
146182923,highway,residential,regular
146343442,name,Hiding Fort Street,regular
146343442,oneway,yes,regular
146343442,source,Tiger;Bing,regular
146343442,highway,residential,regular
146343914,name,Pistol Perry Parkway,regular
146343914,access,private,regular
146343914,oneway,yes,regular
146343914,source,Tiger;Bing,regular
146343914,highway,residential,regular
146369093,name,Paradise Garden Drive,regular
146369093,source,Tiger;Bing,regular
146369093,highway,residential,regular
146371711,name,Amarillo Sky Place,regular
146371711,source,Tiger;Bing,regular
146371711,highway,residential,regular
146374333,name,Lone Wolf Avenue,regular
146374333,source,Tiger;Bing,regular
146374333,highway,residential,regular
146431914,review,no,regular
146431914,source,Bing,regular
146431914,highway,service,regular
146431914,service,driveway,regular
146435064,access,private,regular
146435064,review,no,regular
146435064,source,Bing,regular
146435064,highway,track,regular
146435089,layer,1,regular
146435089,access,private,regular
146435089,bridge,yes,regular
146435089,review,no,regular
146435089,source,Bing,regular
146435089,highway,track,regular
146435111,foot,designated,regular
146435111,review,no,regular
146435111,source,Bing,regular
146435111,bicycle,yes,regular
146435111,highway,path,regular
146435132,review,no,regular
146435132,source,Bing,regular
146435132,highway,service,regular
146435132,service,driveway,regular
146435154,review,no,regular
146435154,source,Bing,regular
146435154,natural,water,regular
146449556,review,no,regular
146449556,source,Bing,regular
146449556,footway,sidewalk,regular
146449556,highway,footway,regular
146449576,review,no,regular
146449576,source,Bing,regular
146449576,highway,residential,regular
146449600,review,no,regular
146449600,source,Bing,regular
146449600,footway,sidewalk,regular
146449600,highway,footway,regular
146450158,review,no,regular
146450158,source,Bing,regular
146450158,footway,sidewalk,regular
146450158,highway,footway,regular
146460208,name,Soaring Light Street,regular
146460208,source,Tiger;Bing,regular
146460208,highway,residential,regular
146587567,name,Viking Glacier Spirits US,regular
146587567,shop,alcohol,regular
146587567,review,no,regular
146587567,source,Bing,regular
146587567,building,yes,regular
146587593,review,no,regular
146587593,source,Bing,regular
146587593,highway,service,regular
146587593,service,parking_aisle,regular
146587613,review,no,regular
146587613,source,Bing,regular
146587613,footway,sidewalk,regular
146587613,highway,footway,regular
146588279,review,no,regular
146588279,source,Bing,regular
146588279,highway,service,regular
146588279,service,parking_aisle,regular
146609790,review,no,regular
146609790,source,Bing,regular
146609790,bicycle,designated,regular
146609790,highway,path,regular
